ID	kmeans	network	red
35861555	2	5	4
35862849	0	3	6
35865713	4	3	6
35876219	3	6	4
35877583	3	6	4
35889674	5	6	2
35891539	3	6	6
35908361	7	5	7
35933502	0	5	6
35955885	3	6	0
35981439	1	5	0
35984306	2	5	4
35986204	0	5	6
36018307	0	5	3
36023434	2	6	5
36046575	5	3	3
36048842	0	3	3
36054142	0	5	3
36068365	0	6	6
36069970	3	6	4
36099219	0	5	6
36102055	1	6	7
36104446	0	6	4
36111603	7	3	3
36112991	0	3	6
36128926	5	3	1
36154885	7	6	5
36159823	0	3	6
36169500	0	5	6
36173032	0	6	6
36179302	1	5	0
36189608	2	5	0
36202998	2	5	4
36208853	2	6	7
36210200	0	4	6
36213740	6	3	5
36218361	4	6	6
36218434	6	6	7
36231471	7	1	0
36232179	0	6	3
36232438	3	5	4
36238094	1	6	0
36244727	0	6	6
36253720	0	4	0
36257002	5	6	1
36278498	0	5	6
36281844	5	6	1
36305920	0	6	3
36319409	0	6	3
36350313	0	3	2
36368830	0	6	6
36374088	0	6	3
36384189	7	6	3
36391242	0	5	6
36397422	6	6	3
36429187	0	6	6
36437191	5	6	3
36461745	0	6	6
36485529	2	3	4
36493040	4	5	6
36498614	0	3	5
36501497	0	6	6
36504770	6	3	5
36519533	0	6	7
36522739	0	5	0
36522767	0	4	6
36523578	0	5	6
36533769	0	6	6
36539501	3	5	4
36541025	0	6	6
36544676	2	5	4
36559053	0	4	7
36564770	6	6	6
36574760	0	6	7
36588385	0	5	4
36601106	0	6	6
36604982	1	5	0
36614532	0	6	6
36617155	0	6	6
36618943	0	6	6
36622906	5	0	1
36630104	5	6	1
36634882	7	6	5
36640786	2	2	6
36656764	0	6	3
36670901	0	5	6
36671404	3	6	4
36675288	0	0	6
36681051	0	3	3
36681097	7	5	3
36685263	0	6	6
36711602	5	6	3
36741547	6	5	7
36748548	0	6	7
36749681	0	5	6
36762290	5	3	1
36767976	0	5	6
36786798	0	6	6
36811546	5	6	2
36813424	0	6	5
36822520	7	3	3
36862117	7	6	3
36879143	7	6	2
36938906	0	5	3
36946383	0	5	6
36949327	0	2	6
36989702	0	6	5
36993473	0	6	6
36995184	0	5	6
37013659	0	0	0
37016024	5	3	1
37019708	7	5	3
37026988	0	6	6
37029803	7	6	3
37033042	2	6	4
37038093	0	6	6
37038567	0	3	0
37040023	2	5	4
37046578	0	5	6
37047752	0	5	6
37052909	1	6	7
37053861	2	6	4
37067439	0	6	0
37092528	7	6	6
37097364	0	6	6
37119973	0	0	4
37120200	3	6	3
37122400	0	3	6
37136054	0	6	3
37137973	0	3	5
37139343	6	3	5
37143060	0	3	6
37148828	7	5	1
37159806	0	5	7
37160500	6	6	3
37174216	0	6	6
37194869	0	6	0
37209942	2	5	4
37210512	4	6	6
37221728	0	5	3
37221979	0	6	6
37222564	6	5	7
37229529	5	6	6
37232954	5	3	1
37237341	0	6	6
37243143	6	6	7
37245390	0	3	0
37272379	0	6	6
37275542	5	6	1
37309043	2	5	4
37318540	5	5	3
37327835	6	6	7
37337181	2	6	4
37366569	0	5	6
37390708	5	0	1
37430527	5	0	1
37432219	5	6	3
37432961	0	5	4
37441537	0	5	6
37445915	3	6	4
37457735	2	4	7
37460330	0	6	6
37467533	0	5	6
37484233	0	5	6
37485058	4	5	6
37488188	7	6	1
37504251	4	5	6
37509996	7	6	3
37515085	0	5	6
37530018	2	6	4
37537116	0	5	6
37545326	2	6	6
37548975	5	6	1
37562505	0	5	6
37578674	4	5	6
37604734	0	6	6
37606666	2	2	4
37637278	5	6	2
37646159	0	5	6
37647087	5	6	3
37665287	6	5	7
37666451	0	5	6
37670894	0	3	6
37671491	5	6	1
37725513	0	5	6
37738195	2	5	4
37740512	0	0	1
37745819	7	5	3
37765939	6	6	5
37770127	6	6	7
37776339	0	5	4
37781511	0	5	6
37782427	7	6	3
37784259	0	4	7
37787333	0	5	6
37820980	0	5	6
37822347	0	6	6
37826200	0	5	5
37826227	0	5	3
37842821	5	3	1
37855099	7	3	3
37856725	7	5	3
37877584	0	6	6
37899872	0	5	6
37917024	0	6	5
37930764	2	3	4
37937492	0	0	6
37954078	5	5	3
37970151	0	6	6
37984135	0	6	6
37985878	3	6	4
37994513	5	6	6
38001739	7	6	3
38023130	7	6	3
38024852	0	6	6
38050553	2	6	4
38051790	0	5	6
38068532	6	6	3
38071122	0	6	7
38096582	1	6	7
38142013	5	5	1
38147245	7	0	1
38149541	1	5	0
38161142	0	6	6
38176876	0	6	3
38216080	5	3	3
38229390	0	5	6
38243126	0	3	3
38259027	1	6	7
38262092	0	3	5
38262612	0	6	6
38262906	7	5	3
38266657	6	6	7
38295095	0	3	4
38299598	0	6	0
38311937	0	6	6
38312666	2	5	4
38316247	5	6	2
38323225	0	6	6
38355313	0	5	6
38359845	0	4	7
38375161	5	3	1
38387085	5	0	6
38391587	5	6	1
38404824	7	5	3
38406510	0	6	3
38447676	0	3	5
38464006	6	2	6
38474941	0	6	3
38533117	2	6	4
38538376	3	6	4
38539826	6	3	7
38549247	2	6	4
38555197	0	5	6
38558684	3	5	4
38573510	0	5	6
38577072	0	6	6
38582819	0	6	6
38595925	2	5	4
38608127	0	6	3
38610106	0	6	6
38630800	0	6	6
38648475	0	5	6
38668621	0	6	6
38672574	7	6	3
38693754	0	5	6
38699286	0	6	3
38710222	3	5	4
38740935	0	1	6
38748228	7	5	3
38758015	2	6	4
38772648	0	6	6
38780744	5	3	1
38793729	7	3	6
38795975	0	6	6
38815589	5	5	2
38822577	0	5	7
38833532	6	6	6
38841221	5	3	3
38851780	0	5	6
38862093	2	5	4
38883122	0	5	6
38884269	3	5	4
38887002	0	1	6
38891835	6	3	5
38897348	0	4	1
38904535	3	5	7
38908807	1	6	7
38912254	1	6	0
38918998	6	5	7
38919480	0	5	6
38924207	2	6	4
38925886	0	5	6
38926357	0	3	6
38942989	0	5	6
38946122	5	4	7
38946298	0	3	6
38953584	7	6	3
38955720	2	5	4
38964672	7	5	3
38979229	7	3	5
38980351	5	6	1
39000481	0	5	6
39018466	0	0	6
39053390	0	5	6
39066775	0	6	6
39083333	5	6	1
39099597	0	3	6
39102244	0	6	3
39105536	0	0	6
39120150	5	6	1
39129794	5	6	3
39144829	0	3	6
39148943	0	5	6
39152885	0	5	6
39153559	0	5	6
39170407	0	5	6
39180688	5	4	7
39202642	7	6	3
39213560	0	5	0
39247962	0	6	6
39255657	0	0	4
39261917	0	5	6
39297909	0	3	4
39305974	0	6	3
39306627	0	0	1
39336324	0	6	6
39336483	0	6	6
39341372	1	5	0
39356445	0	6	6
39357750	0	5	6
39366697	0	3	6
39377759	7	6	3
39385314	0	6	6
39387743	0	6	6
39394052	0	5	6
39398109	5	0	1
39403690	0	6	5
39415587	3	5	7
39418595	0	5	6
39440231	0	5	6
39459095	5	5	3
39469196	5	6	6
39480965	6	6	7
39538633	5	6	1
39538634	0	5	6
39538749	0	6	6
39556641	0	6	6
39583397	3	5	0
39595773	5	0	6
39623438	1	5	0
39638013	5	5	1
39640924	0	6	6
39657613	5	6	1
39663127	5	6	3
39684568	7	5	3
39687121	5	3	1
39695777	5	6	1
39703208	2	5	4
39703370	0	6	3
39708863	0	5	6
39714543	0	6	6
39742624	0	6	3
39748736	5	6	3
39748880	5	0	1
39763669	0	6	6
39788990	4	6	6
39790206	7	5	3
39793617	1	5	7
39812356	0	5	6
39854963	3	5	4
39864099	5	3	3
39890798	0	5	3
39897308	6	6	7
39902330	0	5	6
39908137	0	3	6
39909935	0	1	6
39956617	0	5	6
39988239	0	3	3
39991081	0	3	6
39992469	0	6	3
40008154	5	6	3
40012277	6	6	7
40038417	0	6	3
40045664	0	6	6
40051773	5	6	1
40075487	3	5	4
40107138	7	4	5
40115608	5	4	7
40132586	0	5	7
40145005	0	6	6
40145256	0	3	6
40183737	7	6	3
40192431	0	6	3
40192467	0	5	6
40224121	0	5	6
40225315	7	5	3
40232135	7	5	5
40256050	6	5	7
40260936	0	5	6
40268192	5	6	3
40279041	0	5	6
40293453	3	6	4
40316867	0	3	6
40334355	3	5	4
40334464	7	6	3
40335374	0	5	6
40346295	6	6	7
40349323	0	6	7
40349444	7	6	3
40359964	7	6	3
40360824	3	5	4
40376810	6	3	7
40386322	0	5	6
40396987	3	5	4
40401782	5	5	3
40415445	0	3	6
40447243	0	5	6
40486871	7	5	3
40488620	5	6	2
40488751	2	0	5
40492982	0	6	6
40513763	0	5	6
40525568	5	6	1
40534031	7	6	3
40541332	0	6	6
40551059	3	6	4
40559267	0	1	0
40564726	0	6	6
40580353	0	6	2
40581560	0	5	3
40584312	0	0	6
40585273	0	5	7
40594685	0	6	6
40632780	5	6	1
40654760	5	6	1
40664880	6	6	7
40669809	1	6	7
40698216	5	0	1
40699132	3	5	4
40700086	2	5	4
40706492	0	5	6
40734165	0	5	6
40766645	2	6	5
40778423	2	5	4
40791779	0	3	6
40811382	3	5	4
40830256	5	5	6
40886585	6	6	7
40895383	0	5	6
40896488	6	6	7
40900697	2	3	5
40901659	7	6	5
40904707	7	6	3
40919624	6	6	7
40926144	0	6	6
40942411	0	5	6
40953104	0	0	6
40959040	2	6	4
40960398	0	6	3
40965960	5	5	5
40982598	2	5	4
40988938	0	6	6
40989057	0	6	3
40989967	0	5	0
41004353	0	5	6
41010497	1	6	0
41014237	0	3	6
41018658	5	4	2
41027497	1	6	0
41034520	0	5	6
41038927	1	6	7
41045110	0	5	6
41052522	0	6	4
41083522	7	6	6
41110475	0	5	6
41119757	5	6	1
41136369	0	5	6
41158319	0	0	6
41169623	1	6	0
41173439	7	5	3
41188503	0	6	3
41268368	0	5	6
41274668	0	5	6
41283627	3	5	4
41293129	5	0	1
41325147	0	0	6
41379002	0	6	6
41399164	6	5	7
41422190	0	5	6
41423848	2	0	4
41463992	2	5	4
41468525	0	6	6
41475645	3	6	4
41475732	5	0	4
41487105	0	5	6
41493760	0	6	6
41499524	0	6	6
41514592	0	5	6
41536936	7	5	3
41539682	0	5	6
41544810	5	6	3
41548513	7	3	3
41565292	0	6	3
41575959	6	5	3
41619339	6	6	7
41628247	0	3	3
41629828	5	0	1
41647488	3	6	4
41662600	5	5	1
41696773	0	5	6
41698607	0	0	6
41704204	7	0	3
41709812	5	3	1
41713193	1	6	0
41718874	2	6	4
41719575	0	5	6
41741053	0	3	6
41743332	0	6	6
41744909	5	6	2
41747466	0	5	5
41774603	0	6	3
41785894	6	6	7
41807647	0	0	6
41814002	0	5	6
41815892	0	5	6
41829457	2	6	4
41830628	0	6	6
41843452	5	6	3
41845771	5	6	1
41849254	6	5	6
41852560	0	0	3
41853073	0	1	6
41858339	0	3	6
41908298	0	2	6
41935975	2	6	4
41937740	0	3	3
41947283	0	6	6
41976254	5	4	7
41984174	0	5	6
41986913	5	2	3
41992849	0	5	6
41994002	0	6	2
41998762	7	6	3
42006467	0	3	6
42022709	0	3	6
42025513	0	0	6
42062303	0	5	3
42089346	0	5	6
42090820	3	3	4
42094321	0	5	6
42097887	0	6	3
42104946	2	5	6
42125339	0	3	3
42136183	0	0	3
42158129	0	5	6
42175702	3	5	7
42193537	5	5	3
42210216	2	6	7
42232397	0	6	6
42232968	3	5	6
42248160	0	5	6
42257493	3	6	7
42293695	0	6	0
42295956	0	6	6
42307848	0	6	6
42315162	0	6	4
42316104	0	5	6
42318407	0	6	3
42323053	2	4	7
42330975	0	6	6
42335564	0	6	5
42356052	0	5	6
42366510	3	6	4
42370081	0	5	3
42374603	2	6	4
42429980	5	6	1
42430378	3	6	4
42454456	3	3	4
42458591	2	5	4
42472917	2	6	4
42478061	5	6	1
42478390	0	5	6
42479208	0	4	7
42486661	2	6	6
42510889	3	5	4
42520617	0	3	5
42530396	0	6	2
42534282	0	3	6
42547848	5	5	3
42558152	0	5	5
42574992	1	6	7
42576627	1	5	0
42577047	0	0	6
42578843	5	5	3
42582412	0	5	6
42602718	0	6	6
42617435	2	3	4
42628982	4	6	6
42633278	5	6	7
42639788	5	6	3
42642669	6	6	7
42667931	5	6	3
42673075	0	6	6
42688453	0	3	6
42709201	3	6	4
42710143	5	0	4
42717725	0	6	6
42719895	0	5	6
42728441	2	4	7
42734049	0	5	6
42735905	2	3	4
42750041	5	5	1
42752636	0	6	7
42762432	2	6	4
42775229	0	6	6
42775949	0	6	4
42789256	0	6	6
42794319	5	0	6
42794466	0	0	6
42795607	5	5	1
42803799	7	6	3
42863578	6	5	7
42870254	0	6	6
42878501	1	6	7
42907871	0	5	6
42918044	0	5	6
42940493	7	3	3
42949173	4	6	6
42950065	3	5	4
42950877	2	5	5
42951128	1	6	0
42983272	2	5	4
42983694	0	6	6
42999043	0	3	6
43000463	0	6	6
43016409	0	3	6
43032165	3	5	4
43039966	4	5	6
43054985	4	5	6
43055358	5	3	1
43060109	0	6	6
43077446	7	3	3
43089976	5	6	2
43126943	0	6	3
43154359	0	6	6
43158454	0	0	0
43171966	3	5	4
43196379	0	5	6
43199433	0	5	6
43207338	0	5	5
43207707	1	0	0
43211975	0	3	6
43214562	5	0	6
43221022	0	6	6
43221087	0	6	6
43221846	3	5	3
43223380	5	5	1
43229125	0	3	6
43233787	2	5	5
43282482	0	5	6
43299918	0	5	5
43311614	7	6	3
43333763	7	3	5
43337063	0	3	6
43345138	3	6	7
43347521	6	6	6
43395582	0	5	6
43436327	0	6	4
43459160	6	3	7
43459345	2	5	4
43464240	0	5	6
43468567	0	5	6
43469141	0	5	6
43476480	0	5	7
43496463	0	6	6
43533106	1	0	1
43541472	7	6	3
43564363	7	5	5
43567870	0	5	6
43574136	0	6	6
43582731	5	6	1
43588353	0	5	6
43589619	5	6	1
43599792	6	3	5
43600262	6	5	7
43614627	6	5	7
43615198	0	3	0
43621681	0	7	6
43621728	0	5	6
43633204	7	6	3
43635485	0	5	3
43673743	6	0	7
43689667	7	6	5
43703824	0	5	3
43713536	0	3	6
43718833	3	6	6
43722924	3	5	5
43750286	0	5	3
43763964	0	5	6
43767899	7	6	3
43773170	2	6	4
43775656	2	6	4
43797818	3	6	4
43804698	0	5	0
43806979	0	3	5
43820680	0	6	6
43828292	1	6	7
43830004	1	6	7
43861053	0	6	3
43890674	5	3	1
43893817	0	6	4
43915380	0	5	6
43925636	0	6	3
43934147	0	6	5
43947648	0	6	6
43950793	0	5	0
43961046	0	5	6
43968752	5	5	3
43969424	6	6	5
43986152	7	3	3
43986292	3	5	4
43998903	5	5	2
44001841	0	6	6
44011351	0	6	6
44028044	0	5	6
44058459	0	5	6
44070172	5	6	6
44078873	7	5	3
44079295	0	6	3
44085861	0	3	3
44118713	0	5	6
44119449	0	6	6
44125128	2	5	4
44125391	0	5	6
44137901	1	6	0
44150150	7	5	3
44166385	5	5	6
44178251	0	5	3
44182367	5	5	1
44194942	0	6	6
44217930	0	0	4
44247535	0	6	6
44251056	1	6	0
44252002	0	6	5
44261653	6	6	7
44277234	0	6	6
44293949	0	5	0
44316422	5	5	1
44320813	5	6	1
44325791	6	6	7
44329134	5	3	1
44332516	0	0	4
44336813	0	3	6
44356253	0	5	3
44390597	2	5	4
44397027	2	5	4
44440917	0	6	6
44492629	2	5	6
44495930	2	5	4
44502530	0	6	6
44503145	3	6	4
44514733	3	5	4
44516889	3	6	6
44523812	1	5	0
44536698	2	0	4
44553220	0	0	6
44564765	2	6	4
44625532	0	4	7
44656923	0	5	6
44668684	0	5	6
44676074	0	5	5
44678105	0	5	6
44703086	7	6	3
44706854	0	5	6
44755707	0	5	6
44787872	0	3	6
44821371	1	6	7
44822362	7	5	3
44823886	7	3	3
44828786	7	5	6
44838061	0	5	6
44840644	0	6	7
44853183	0	6	6
44886370	0	5	3
44905499	4	5	6
44915317	6	5	5
44921950	5	6	3
44922024	3	5	4
44923393	5	5	5
44924721	3	6	4
44943016	0	0	6
44949117	6	6	7
44957981	5	6	2
44984712	3	5	4
44988793	0	0	6
44989444	2	5	4
44989504	6	6	7
44994067	6	5	7
45004038	0	5	6
45017183	3	6	5
45038406	0	6	3
45067578	5	3	3
45073766	6	6	7
45087618	5	3	3
45097257	0	5	3
45112233	0	6	6
45115572	0	5	6
45134201	6	5	7
45165375	0	6	6
45186945	3	5	4
45197576	3	6	4
45199769	0	2	6
45222804	0	6	2
45228561	0	0	4
45229262	4	5	7
45248075	0	4	6
45281153	0	5	6
45289007	3	6	4
45354096	3	6	4
45367239	0	2	6
45369648	0	5	6
45371250	7	3	3
45374659	2	6	6
45377914	5	5	3
45397612	3	3	4
45403338	0	5	6
45413503	0	5	6
45427241	6	3	5
45432532	0	3	3
45452770	0	5	6
45459612	0	5	6
45460842	4	6	6
45468726	0	0	6
45476255	0	6	6
45477673	0	6	6
45513927	7	6	3
45517350	5	6	2
45527036	0	6	6
45540823	0	2	6
45566461	0	6	6
45575303	0	3	6
45604894	2	5	4
45607511	7	6	3
45613977	0	5	6
45641451	0	3	6
45657980	0	0	6
45668085	0	5	6
45689532	1	6	0
45698708	2	6	4
45715859	0	6	6
45729667	7	5	3
45729854	7	6	3
45771841	0	3	6
45777597	2	6	4
45784264	6	6	0
45798996	6	6	7
45812111	6	6	7
45824208	0	7	6
45828832	0	6	6
45831281	0	6	6
45848957	0	5	6
45849351	5	5	3
45863492	7	3	3
45864613	7	5	3
45901075	0	5	7
45905925	5	6	1
45954041	2	5	4
45956050	5	5	1
45964461	6	6	7
45964657	2	5	4
45973645	1	6	7
45973947	0	6	6
45988132	0	6	6
45988340	4	6	6
45989149	3	6	4
46013815	7	3	6
46016863	0	3	6
46046212	2	6	4
46083526	6	6	7
46160749	0	6	3
46174126	0	3	6
46180637	0	0	6
46180747	7	5	3
46191823	0	5	6
46230424	5	5	3
46259460	0	6	3
46269918	0	5	7
46282214	5	6	6
46306338	5	5	2
46339252	7	6	3
46355999	0	6	7
46363812	0	5	6
46365429	6	5	7
46375459	0	5	6
46379384	5	6	1
46425431	5	5	3
46439065	0	6	3
46458964	0	5	0
46470087	0	6	6
46483140	0	6	6
46509119	3	6	4
46514261	0	6	6
46554743	0	5	6
46582114	0	6	6
46585058	0	5	5
46628185	0	6	6
46650007	7	6	3
46671609	0	6	6
46705779	5	5	5
46719043	0	6	5
46727448	0	5	6
46732836	0	5	3
46823351	0	6	6
46830382	0	6	6
46834027	3	6	6
46840033	7	6	3
46842010	0	5	6
46849397	0	5	6
46868827	5	3	1
46874429	7	5	3
46912024	5	5	4
46912396	0	3	6
46926072	0	5	6
46926086	0	5	6
46926499	0	6	6
46934700	2	6	4
46945915	0	6	6
46946888	5	3	1
46953637	0	5	6
46958309	5	6	6
46970984	2	6	4
46986427	0	0	4
47006756	1	5	7
47019569	5	6	6
47054560	2	6	4
47082956	6	6	1
47083505	0	6	6
47096693	0	5	3
47114014	5	3	1
47118255	0	5	6
47119375	0	0	1
47137919	0	6	6
47140912	0	3	0
47155184	0	6	7
47161003	0	3	7
47167406	0	6	6
47181871	0	5	6
47202820	0	6	6
47202859	3	6	4
47210905	3	5	4
47224611	0	6	6
47241636	1	5	0
47255890	0	6	6
47264720	0	6	6
47277332	0	5	6
47293408	0	6	6
47318183	5	6	6
47326209	0	0	1
47349555	0	6	3
47349690	0	6	6
47364700	0	5	6
47373329	0	3	5
47373572	3	5	4
47377233	7	5	4
47382552	0	5	3
47397256	7	0	3
47399750	0	3	6
47426386	6	5	7
47433572	0	6	6
47440843	7	6	3
47448729	1	6	0
47449011	0	6	7
47456431	3	6	4
47457931	4	5	6
47459257	0	3	6
47464853	0	5	5
47464936	0	3	6
47466015	3	6	6
47467198	4	5	6
47469552	5	5	3
47471278	0	5	6
47482791	1	6	7
47483804	0	6	3
47486397	0	5	6
47491993	0	5	6
47496497	3	5	7
47499437	0	6	6
47504302	0	6	6
47505313	7	5	6
47518300	0	6	6
47558073	0	6	6
47563271	0	5	6
47577353	0	6	3
47607531	0	5	6
47618306	0	6	6
47632735	0	3	3
47651120	0	6	6
47654319	0	6	6
47671964	7	6	3
47718585	0	5	6
47727391	4	3	6
47739291	7	6	3
47766717	6	6	3
47780184	0	6	6
47783061	1	6	4
47785716	0	6	5
47789841	5	5	1
47796564	0	0	6
47801155	0	4	7
47820065	0	5	7
47823330	2	6	4
47840605	0	6	6
47849054	6	3	5
47877414	4	5	6
47904708	0	3	0
47907627	0	0	6
47908407	6	3	3
47921283	0	6	3
47938414	0	5	3
47944990	0	6	6
47972736	6	5	7
47976140	0	6	5
47981403	0	5	6
47998698	0	5	6
48004533	0	6	6
48008561	0	3	6
48018118	5	6	1
48043369	0	3	6
48070478	2	5	4
48071595	2	6	4
48087536	0	5	6
48091058	0	6	6
48093099	5	0	6
48093353	5	0	1
48106072	5	6	3
48107664	0	5	6
48152528	0	6	5
48154377	5	6	1
48161167	0	6	1
48179354	5	6	5
48215945	0	6	0
48222464	0	5	6
48289387	0	6	5
48291055	0	6	6
48305713	0	6	6
48329145	0	6	3
48355200	0	5	6
48375478	0	5	6
48408097	0	3	4
48413986	0	3	6
48416015	7	5	3
48458545	0	3	6
48521447	2	6	4
48534676	2	6	5
48559323	2	5	4
48563141	2	5	6
48579100	6	5	7
48579134	3	6	4
48600615	6	5	7
48602750	7	5	3
48607594	0	6	6
48632115	0	6	6
48633265	0	0	6
48640039	0	5	6
48651295	0	6	6
48669678	2	3	4
48684014	5	3	1
48702724	3	6	4
48706487	3	5	0
48722364	0	5	6
48725900	5	6	3
48761213	0	5	6
48768530	5	6	6
48769626	6	3	5
48779837	5	6	1
48781400	0	6	6
48781636	0	5	6
48788448	6	2	6
48802596	5	5	1
48811089	3	6	4
48813521	6	5	7
48854710	5	5	4
48858491	0	6	6
48866419	0	5	6
48880008	0	5	6
48880112	0	5	6
48885892	6	6	7
48887547	5	6	6
48906627	0	6	6
48906787	0	5	6
48914549	0	5	6
48915094	0	3	6
48919754	1	5	7
48954942	2	6	4
48972559	0	6	6
48978905	0	5	6
49003223	0	6	4
49027139	7	6	3
49036948	0	6	3
49040332	0	5	6
49051981	2	6	4
49053250	1	6	6
49063831	1	5	6
49104358	0	5	6
49122393	7	6	3
49128962	0	0	0
49170933	1	6	0
49180622	3	6	3
49183283	7	5	6
49183674	0	5	6
49185717	0	5	6
49192749	4	5	6
49193225	0	6	3
49196301	7	5	3
49203256	3	6	3
49213475	0	5	6
49217133	7	6	1
49254976	0	5	7
49257431	3	6	4
49275229	0	5	6
49292033	0	5	6
49292083	0	3	3
49297883	7	6	3
49316442	5	4	7
49329120	7	3	3
49337907	0	6	6
49353591	0	5	6
49362882	3	6	4
49385835	3	5	4
49415809	1	6	0
49421420	0	5	6
49430585	0	6	6
49455665	3	6	3
49456924	1	6	0
49457788	0	6	6
49470379	0	6	6
49484155	6	6	3
49485399	0	6	6
49514353	0	5	6
49526378	0	6	6
49536835	0	3	7
49538667	2	6	4
49539440	7	3	0
49552807	0	6	3
49639429	5	0	1
49672434	0	6	0
49675047	0	6	1
49685297	0	5	6
49690159	6	5	7
49695178	3	6	4
49705936	6	6	7
49728765	0	2	6
49742981	0	5	0
49786097	5	3	1
49787995	0	3	6
49794827	5	0	4
49799925	0	6	6
49805866	0	4	7
49816801	0	3	6
49816979	4	6	6
49854573	0	6	4
49856148	3	6	4
49866242	0	5	6
49884993	5	3	2
49894227	0	5	3
49898602	0	5	6
49905657	6	6	7
49918314	0	6	6
49960147	0	3	2
49964589	5	0	4
49968207	3	6	4
49971676	0	5	6
49978533	0	6	6
50001997	0	5	6
50018875	0	3	6
50068013	6	6	6
50101620	0	5	6
50105285	0	5	6
50117615	0	6	6
50123197	0	3	6
50174854	0	6	7
50176466	0	5	5
50177593	0	0	4
50210865	5	5	3
50220382	0	6	6
50231045	0	5	6
50244836	0	6	3
50358462	0	3	3
50395282	2	6	4
50397341	0	5	6
50444094	2	6	5
50444547	2	6	4
50459196	0	6	6
50467706	1	0	1
50488244	0	6	6
50497729	5	6	6
50518462	0	5	6
50525232	0	6	6
50530795	3	6	4
50532686	4	6	6
50548403	0	6	6
50553067	3	3	0
50558912	7	5	3
50567108	7	6	3
50588241	3	5	6
50619126	5	6	1
50625574	5	6	2
50652147	6	6	7
50669128	1	6	0
50728023	0	5	6
50736588	3	5	4
50740311	0	6	0
50745022	0	6	6
50766089	0	5	6
50772057	0	6	3
50783991	0	6	6
50785438	5	5	5
50788340	0	6	6
50791870	0	3	6
50797683	0	5	6
50798846	0	6	6
50799167	5	0	1
50811255	2	5	4
50817691	0	6	6
50825704	3	3	4
50832119	5	3	1
50848973	2	2	6
50850051	0	5	5
50856355	0	0	6
50866272	0	0	6
50919589	0	5	6
50923672	4	6	6
50937901	0	6	3
50948529	0	5	6
50954645	7	5	3
50969019	1	5	0
51027421	0	3	6
51037090	0	6	6
51054290	7	5	6
51058416	0	5	6
51080311	2	6	4
51123740	7	5	3
51144377	0	6	6
51157100	1	6	0
51172902	2	4	4
51183534	3	6	4
51191219	2	6	7
51205588	0	5	6
51217665	0	3	6
51223904	0	6	6
51253559	0	5	6
51271739	0	5	6
51282861	3	6	4
51282928	0	6	4
51284022	0	5	7
51285549	0	3	6
51298679	0	3	6
51313532	0	5	6
51330409	0	6	7
51341024	0	5	5
51344649	0	3	6
51347305	2	6	4
51398111	0	6	3
51419262	0	6	6
51425616	0	6	6
51431668	0	5	6
51439690	5	6	6
51442534	0	6	5
51455197	7	5	3
51515782	0	5	6
51522792	5	6	1
51527307	2	6	7
51540202	0	6	6
51584142	0	6	6
51632671	0	5	6
51639364	0	3	6
51644535	0	5	7
51648435	5	0	1
51660448	0	3	6
51683565	0	5	6
51690790	1	6	7
51711655	0	6	6
51768001	5	0	4
51796762	1	5	0
51802670	2	6	4
51804741	0	3	5
51807103	7	5	3
51813392	0	3	6
51860670	0	0	6
51861194	0	6	6
51867523	0	5	6
51883073	0	5	6
51885851	4	5	6
51899688	0	3	6
51906753	6	6	7
51910724	5	6	2
51947935	0	6	6
51953660	2	5	4
51972970	5	6	1
52035824	0	6	6
52036040	6	6	3
52087461	0	5	6
52093570	0	5	6
52094957	6	6	7
52143617	0	5	6
52148217	0	2	6
52152432	0	5	6
52163281	0	5	6
52165307	5	0	3
52176546	3	6	4
52191784	2	3	4
52205909	0	5	6
52210829	0	5	6
52211053	3	5	4
52222880	0	6	6
52247685	5	0	3
52259585	3	6	4
52261781	2	5	4
52282146	0	6	6
52289812	4	3	6
52297851	3	6	4
52300461	7	6	3
52302088	0	6	6
52303243	0	6	6
52309466	0	6	6
52328255	0	3	3
52344645	0	2	6
52390889	0	6	3
52429528	0	5	6
52450600	6	6	7
52475432	0	6	6
52479115	0	5	6
52489456	0	5	6
52490292	6	6	7
52490806	0	5	7
52513046	0	6	4
52523661	6	6	7
52524031	0	6	6
52546636	0	0	6
52568970	0	6	6
52591683	0	6	6
52622109	0	6	3
52625963	0	6	6
52632312	0	4	7
52639880	0	6	6
52647000	0	6	6
52673039	2	3	4
52678717	7	6	6
52685200	0	6	2
52739802	0	6	6
52778501	0	6	6
52808510	0	3	5
52836811	0	3	6
52852023	4	6	6
52858227	0	6	6
52885446	0	6	3
52913361	3	6	4
52915645	0	5	6
52924300	1	6	0
52965148	0	6	6
52972335	1	6	7
52973658	5	0	1
52976552	0	0	4
53006543	7	6	3
53008022	0	5	6
53012764	5	0	1
53016377	3	7	3
53040338	7	5	3
53040782	0	5	4
53075458	5	6	6
53081038	0	0	6
53085098	0	6	6
53092186	3	6	4
53112827	0	6	4
53115829	0	3	6
53134125	0	6	6
53138311	0	5	6
53142838	0	5	5
53156789	0	3	6
53158309	0	6	7
53171398	2	5	4
53211226	0	5	6
53224601	7	6	3
53224710	5	6	2
53225608	1	5	0
53237818	5	5	4
53259162	0	6	6
53274578	6	5	7
53298959	5	0	6
53308561	2	6	4
53308885	5	5	1
53314461	0	6	0
53354095	0	6	6
53355649	0	6	6
53359864	5	0	1
53379482	5	6	2
53392700	0	3	5
