ID	group	IsOpinionLeader	IsOpinionLeaderMultiple
347450696	0	0	0
354474247	0	0	0
586238475	0	0	0
450206313	0	0	0
46023	0	0	0
61884590	0	0	0
318393568	0	0	0
193081261	0	0	0
344598385	0	0	0
15121945	0	0	0
1373793648	0	0	0
202615344	0	0	0
260969320	0	0	0
109791396	0	0	0
222489383	0	0	0
255979502	0	0	0
920060192	0	0	0
1466243269	0	0	0
846297504	0	0	0
126484603	0	0	0
330018488	0	0	0
4216361	0	0	0
1257659672	0	0	0
14652452	0	0	0
568726078	0	0	0
251786852	0	0	0
402712787	0	0	0
542157288	0	0	0
36522767	0	0	0
1093581954	0	0	0
232943974	0	0	0
182936819	0	0	0
326912193	0	0	0
192085881	0	0	0
465339773	0	0	0
65283878	0	0	0
15709082	0	0	0
555321762	0	0	0
452532207	0	0	0
371863388	0	0	0
200021045	0	0	0
419604793	0	0	0
332366367	0	0	0
256782510	0	0	0
615613594	0	0	0
712878330	0	0	0
117117530	0	0	0
253880605	0	0	0
343846941	0	0	0
146389882	0	0	0
14372486	0	0	0
545265117	0	0	0
153963814	0	0	0
352834147	0	0	0
569606506	0	0	0
248080772	0	0	0
808532940	0	0	0
331164168	0	0	0
198112914	0	0	0
123057511	0	0	0
160685696	0	0	0
933433482	0	0	0
561555811	0	0	0
273542647	0	0	0
46554743	0	0	0
226496251	0	0	0
116340081	0	0	0
223519591	0	0	0
762010382	0	0	0
266794445	0	0	0
49787995	0	0	0
14697646	0	0	0
200648038	0	0	0
562967344	0	0	0
448012271	0	0	0
550602653	0	0	0
722394841	0	0	0
503698347	0	0	0
382610885	0	0	0
396809544	0	0	0
1033084400	0	0	0
203650386	0	0	0
53112827	0	0	0
177101893	0	0	0
318876241	0	0	0
172361134	0	0	0
578762277	0	0	0
313496814	0	0	0
533774969	0	0	0
392338244	0	0	0
314339725	0	0	0
411929500	0	0	0
391518638	0	0	0
605867526	0	0	0
160136379	0	0	0
433410067	0	0	0
273364175	0	0	0
263169976	0	0	0
227704469	0	0	0
15760192	0	0	0
72399629	0	0	0
155083353	0	0	0
222732378	0	0	0
1149269935	0	0	0
535812768	0	0	0
296961404	0	0	0
188424733	0	0	0
84379745	0	0	0
446905360	0	0	0
15705498	0	0	0
36112991	0	0	0
375772259	0	0	0
300420529	0	0	0
121817564	0	0	0
48972559	0	0	0
273486794	0	0	0
10760422	0	0	0
482017912	0	0	0
278216235	0	0	0
338178787	0	0	0
6463042	0	0	0
51584142	0	0	0
197448325	0	0	0
561423086	0	0	0
250461701	0	0	0
290282380	0	0	0
522662317	0	0	0
48914549	0	0	0
531489798	0	0	0
282669689	0	0	0
428364993	0	0	0
365585827	0	0	0
465874577	0	0	0
65983614	0	0	0
95901175	0	0	0
424059955	0	0	0
587767772	0	0	0
182175448	0	0	0
151573359	0	0	0
882763400	0	0	0
308712585	0	0	0
772603626	0	0	0
508194417	0	0	0
132358354	0	0	0
313788363	0	0	0
145708090	0	0	0
811548878	0	0	0
391341056	0	0	0
199135947	0	0	0
1405774381	0	0	0
368550192	0	0	0
285389042	0	0	0
823674246	0	0	0
441240406	0	0	0
1107597661	0	0	0
911263105	0	0	0
175858953	0	0	0
448580421	0	0	0
5489202	0	0	0
384390873	0	0	0
369706498	0	0	0
412491651	0	0	0
1096775804	0	0	0
428413732	0	0	0
1101598010	0	0	0
149134775	0	0	0
171662538	0	0	0
1251828655	0	0	0
14061690	0	0	0
747960024	0	0	0
239730913	0	0	0
263301218	0	0	0
327105032	0	0	0
370294274	0	0	0
208637263	0	0	0
240520986	0	0	0
367168134	0	0	0
39297909	0	0	0
44678105	0	0	0
99394693	0	0	0
493586498	0	0	0
217207656	0	0	0
114950668	0	0	0
222156471	0	0	0
421992152	0	0	0
246443892	0	0	0
352744570	0	0	0
24786076	0	0	0
774036392	0	0	0
893824032	0	0	0
324523359	0	0	0
795110353	0	0	0
90303849	0	0	0
56267865	0	0	0
328839271	0	0	0
42734049	0	0	0
16369316	0	0	0
218621862	0	0	0
36350313	0	0	0
212418278	0	0	0
107781430	0	0	0
52222880	0	0	0
379958326	0	0	0
1305400304	0	0	0
272955461	0	0	0
139189675	0	0	0
569517769	0	0	0
378652853	0	0	0
259914544	0	0	0
1107250946	0	0	0
121864559	0	0	0
265104593	0	0	0
449784686	0	0	0
129508554	0	0	0
550681491	0	0	0
67313	0	0	0
244222925	0	0	0
1056385110	0	0	0
82171278	0	0	0
233438897	0	0	0
357305050	0	0	0
583212347	0	0	0
737195490	0	0	0
5774552	0	0	0
286921763	0	0	0
30458487	0	0	0
611137889	0	0	0
333952185	0	0	0
177781286	0	0	0
317846681	0	0	0
377133267	0	0	0
262122866	0	0	0
870371	0	0	0
79809519	0	0	0
331228272	0	0	0
75549485	0	0	0
406567475	0	0	0
302327407	0	0	0
208537835	0	0	0
520650552	0	0	0
318618611	0	0	0
336803799	0	0	0
14157068	0	0	0
409183752	0	0	0
14093909	0	0	0
14104498	0	0	0
56589493	0	0	0
462309858	0	0	0
818063545	0	0	0
559060945	0	0	0
19960621	0	0	0
1323282476	0	0	0
331833632	0	0	0
487012518	0	0	0
346140404	0	0	0
607863925	0	0	0
123822572	0	0	0
29976642	0	0	0
14876507	0	0	0
139747863	0	0	0
35085545	0	0	0
454938341	0	0	0
769564242	0	0	0
154719184	0	0	0
233736079	0	0	0
176273120	0	0	0
575944569	0	0	0
170042723	0	0	0
377568452	0	0	0
333150211	0	0	0
77273290	0	0	0
66383760	0	0	0
263223674	0	0	0
21507903	0	0	0
315334376	0	0	0
267426021	0	0	0
1347533054	0	0	0
472110511	0	0	0
168423955	0	0	0
500158396	0	0	0
14093540	0	0	0
64581479	0	0	0
311724429	0	0	0
166395439	0	0	0
108936631	0	0	0
390258429	0	0	0
1072166966	0	0	0
569660968	0	0	0
18008623	0	0	0
1282120344	0	0	0
251902756	0	0	0
95357518	0	0	0
372281031	0	0	0
377780158	0	0	0
415874305	0	0	0
785558702	0	0	0
1335239935	0	0	0
418202639	0	0	0
298281977	0	0	0
459699959	0	0	0
165621752	0	0	0
457017827	0	0	0
252200676	0	0	0
77832472	0	0	0
14928503	0	0	0
25086139	0	0	0
482706670	0	0	0
472455377	0	0	0
240886437	0	0	0
235834103	0	0	0
284151238	0	0	0
287328024	0	0	0
36749681	0	0	0
29552848	0	0	0
853814749	0	0	0
461659590	0	0	0
303355943	0	0	0
222871775	0	0	0
314901428	0	0	0
52625963	0	0	0
400529037	0	0	0
328792497	0	0	0
233137521	0	0	0
828445728	0	0	0
309203406	0	0	0
568553807	0	0	0
1023022946	0	0	0
1075321986	0	0	0
23697023	0	0	0
2470801	0	0	0
396726215	0	0	0
323629211	0	0	0
81031175	0	0	0
13949232	0	0	0
263321868	0	0	0
989076014	0	0	0
308221578	0	0	0
912633565	0	0	0
1318535203	0	0	0
217385330	0	0	0
1296771054	0	0	0
90654592	0	0	0
348376076	0	0	0
44252002	0	0	0
18269124	0	0	0
220082774	0	0	0
367990248	0	0	0
335697817	0	0	0
509222595	0	0	0
1716121	0	0	0
274932621	0	0	0
280128442	0	0	0
824043643	0	0	0
1372263840	0	0	0
77544682	0	0	0
45452770	0	0	0
212478491	0	0	0
348812492	0	0	0
537266119	0	0	0
1123994286	0	0	0
371552008	0	0	0
113130846	0	0	0
502421161	0	0	0
48215945	0	0	0
14340145	0	0	0
868162700	0	0	0
544453191	0	0	0
533716898	0	0	0
393729177	0	0	0
20032486	0	0	0
254487211	0	0	0
1392929905	0	0	0
63738955	0	0	0
59472148	0	0	0
281337291	0	0	0
188503709	0	0	0
422331825	0	0	0
623963097	0	0	0
355767824	0	0	0
238910986	0	0	0
1282339310	0	0	0
22516489	0	0	0
461494396	0	0	0
554456378	0	0	0
358546797	0	0	0
587145720	0	0	0
493639263	0	0	0
1426586834	0	0	0
147413051	0	0	0
18863894	0	0	0
768955039	0	0	0
237125218	0	0	0
296340865	0	0	0
250436605	0	0	0
95368176	0	0	0
775329271	0	0	0
774942596	0	0	0
317295664	0	0	0
170392503	0	0	0
70664402	0	0	0
392409430	0	0	0
387371663	0	0	0
134645998	0	0	0
450499028	0	0	0
90222335	0	0	0
1245137701	0	0	0
82786472	0	0	0
196761630	0	0	0
1175540732	0	0	0
193899983	0	0	0
18855108	0	0	0
17333679	0	0	0
633214209	0	0	0
324029231	0	0	0
67206248	0	0	0
265071192	0	0	0
101122221	0	0	0
166792219	0	0	0
226036740	0	0	0
103165774	0	0	0
58333136	0	0	0
308835406	0	0	0
497621314	0	0	0
431210450	0	0	0
280239182	0	0	0
827245315	0	0	0
786233796	0	0	0
304669295	0	0	0
44247535	0	0	0
44336813	0	0	0
1123345272	0	0	0
527752089	0	0	0
451108446	0	0	0
552291949	0	0	0
377710532	0	0	0
104737880	0	0	0
43229125	0	0	0
59229479	0	0	0
561669655	0	0	0
146197981	0	0	0
14149937	0	0	0
203673758	0	0	0
774192566	0	0	0
1223244176	0	0	0
122205519	0	0	0
748739401	0	0	0
425482847	0	0	0
95549755	0	0	0
279834935	0	0	0
66836618	0	0	0
361671066	0	0	0
245976745	0	0	0
169789090	0	0	0
176265406	0	0	0
335007239	0	0	0
282918042	0	0	0
15442515	0	0	0
15402862	0	0	0
31278324	0	0	0
59031482	0	0	0
222502863	0	0	0
250779026	0	0	0
538568419	0	0	0
1440107677	0	0	0
283397507	0	0	0
29086116	0	0	0
266225444	0	0	0
522780428	0	0	0
198626515	0	0	0
321025700	0	0	0
427910059	0	0	0
77606898	0	0	0
10961962	0	0	0
387378258	0	0	0
440329545	0	0	0
327550001	0	0	0
277769271	0	0	0
215513474	0	0	0
470008905	0	0	0
718901131	0	0	0
23660455	0	0	0
281722871	0	0	0
50174854	0	0	0
17770224	0	0	0
733038475	0	0	0
741312552	0	0	0
842045192	0	0	0
17614569	0	0	0
1463834179	0	0	0
103339537	0	0	0
474841101	0	0	0
196440795	0	0	0
565786302	0	0	0
14166346	0	0	0
600417264	0	0	0
458726276	0	0	0
162527302	0	0	0
297129530	0	0	0
212393463	0	0	0
936073292	0	0	0
1041605676	0	0	0
1499017896	0	0	0
1209647293	0	0	0
709555896	0	0	0
30529982	0	0	0
919008212	0	0	0
600399226	0	0	0
1255504957	0	0	0
90328774	0	0	0
422663549	0	0	0
349459335	0	0	0
348295852	0	0	0
324672149	0	0	0
78816438	0	0	0
733276556	0	0	0
255144574	0	0	0
383991057	0	0	0
96484646	0	0	0
438242506	0	0	0
60361206	0	0	0
60441187	0	0	0
731192090	0	0	0
561467979	0	0	0
1094988565	0	0	0
1460007805	0	0	0
153170460	0	0	0
363594221	0	0	0
485351263	0	0	0
1355873694	0	0	0
1223174983	0	0	0
1202268170	0	0	0
352708150	0	0	0
235570327	0	0	0
32814008	0	0	0
51217665	0	0	0
58021693	0	0	0
1350612223	0	0	0
1006276441	0	0	0
824410255	0	0	0
234016144	0	0	0
352622772	0	0	0
364244615	0	0	0
499448047	0	0	0
30017321	0	0	0
231233578	0	0	0
128305738	0	0	0
1622441	0	0	0
74898219	0	0	0
168790652	0	0	0
503848670	0	0	0
40584312	0	0	0
184221369	0	0	0
98388319	0	0	0
615271468	0	0	0
1115641050	0	0	0
541849794	0	0	0
1363746223	0	0	0
403770902	0	0	0
518157389	0	0	0
13146722	0	0	0
261503212	0	0	0
239622661	0	0	0
710294756	0	0	0
56448483	0	0	0
301660456	0	0	0
2994961	0	0	0
540445160	0	0	0
219310811	0	0	0
131248988	0	0	0
233020464	0	0	0
95065642	0	0	0
165282335	0	0	0
187406906	0	0	0
227580729	0	0	0
263810534	0	0	0
136735294	0	0	0
138247070	0	0	0
319690912	0	0	0
561737217	0	0	0
244290179	0	0	0
26651965	0	0	0
379969324	0	0	0
369555851	0	0	0
443310189	0	0	0
255218099	0	0	0
48632115	0	0	0
46458964	0	0	0
292040285	0	0	0
29805983	0	0	0
252689829	0	0	0
283683829	0	0	0
483320582	0	0	0
382813437	0	0	0
315998878	0	0	0
457062071	0	0	0
268879259	0	0	0
84212090	0	0	0
332917854	0	0	0
297623528	0	0	0
96428111	0	0	0
31486360	0	0	0
292254624	0	0	0
362090003	0	0	0
241301500	0	0	0
554634025	0	0	0
166344353	0	0	0
299136676	0	0	0
436731003	0	0	0
257268221	0	0	0
577624030	0	0	0
468609399	0	0	0
150438755	0	0	0
825645385	0	0	0
157917815	0	0	0
119228939	0	0	0
451231557	0	0	0
505080659	0	0	0
130964437	0	0	0
1000644344	0	0	0
114600505	0	0	0
161366127	0	0	0
481494459	0	0	0
702226501	0	0	0
92894452	0	0	0
702037459	0	0	0
993170504	0	0	0
335007635	0	0	0
739835174	0	0	0
14513878	0	0	0
545577000	0	0	0
218565876	0	0	0
315324804	0	0	0
520046943	0	0	0
238323810	0	0	0
92178768	0	0	0
319463437	0	0	0
160270935	0	0	0
1405433252	0	0	0
532976780	0	0	0
156417468	0	0	0
426785321	0	0	0
323412339	0	0	0
307022292	0	0	0
594103204	0	0	0
270048299	0	0	0
160385833	0	0	0
126623958	0	0	0
153086739	0	0	0
355133648	0	0	0
10420662	0	0	0
348921085	0	0	0
53138311	0	0	0
382372525	0	0	0
197647359	0	0	0
288249426	0	0	0
412789008	0	0	0
15729513	0	0	0
14986129	0	0	0
15466379	0	0	0
233071766	0	0	0
215508471	0	0	0
14658403	0	0	0
391473660	0	0	0
528215001	0	0	0
63831247	0	0	0
352345410	0	0	0
348861246	0	0	0
10928562	0	0	0
456603517	0	0	0
31646153	0	0	0
29255001	0	0	0
178964511	0	0	0
337959706	0	0	0
614408758	0	0	0
753696638	0	0	0
186526473	0	0	0
128254754	0	0	0
265032049	0	0	0
296899380	0	0	0
179524228	0	0	0
250439163	0	0	0
1126474075	0	0	0
503528911	0	0	0
250775442	0	0	0
604852279	0	0	0
315942093	0	0	0
831046878	0	0	0
497289548	0	0	0
93577231	0	0	0
220124302	0	0	0
750524671	0	0	0
397611566	0	0	0
390467878	0	0	0
565930151	0	0	0
762676536	0	0	0
298097086	0	0	0
124273031	0	0	0
1226250122	0	0	0
455033725	0	0	0
1465361246	0	0	0
811124594	0	0	0
19596767	0	0	0
351242654	0	0	0
326929524	0	0	0
538545787	0	0	0
900739572	0	0	0
328833144	0	0	0
316181767	0	0	0
1030961382	0	0	0
21438858	0	0	0
921721195	0	0	0
1127772294	0	0	0
51298679	0	0	0
1020961	0	0	0
139514602	0	0	0
34644319	0	0	0
498025271	0	0	0
1123836368	0	0	0
555102172	0	0	0
11564812	0	0	0
607295108	0	0	0
711093289	0	0	0
298741941	0	0	0
512734067	0	0	0
167695448	0	0	0
955092720	0	0	0
13293012	0	0	0
169470741	0	0	0
926620578	0	0	0
85663967	0	0	0
528205732	0	0	0
171230770	0	0	0
217968551	0	0	0
603225851	0	0	0
276514790	0	0	0
1034971146	0	0	0
169282592	0	0	0
152354558	0	0	0
484325635	0	0	0
320370081	0	0	0
29565591	0	0	0
304131190	0	0	0
1051748798	0	0	0
153616270	0	0	0
433117531	0	0	0
1434292152	0	0	0
167840522	0	0	0
244320644	0	0	0
47558073	0	0	0
25015227	0	0	0
458894007	0	0	0
267081804	0	0	0
934804658	0	0	0
421367202	0	0	0
15008936	0	0	0
355912784	0	0	0
236524977	0	0	0
1296460080	0	0	0
440628297	0	0	0
993692160	0	0	0
442202915	0	0	0
109729742	0	0	0
292157245	0	0	0
240506532	0	0	0
1499880230	0	0	0
28689563	0	0	0
39213560	0	0	0
379020697	0	0	0
315033966	0	0	0
547066196	0	0	0
416996379	0	0	0
715130215	0	0	0
194502343	0	0	0
63516528	0	0	0
398311933	0	0	0
572961802	0	0	0
1505500752	0	0	0
563247729	0	0	0
325371588	0	0	0
148779151	0	0	0
334385085	0	0	0
35351405	0	0	0
234937408	0	0	0
710708622	0	0	0
863687790	0	0	0
39403690	0	0	0
64923271	0	0	0
360341291	0	0	0
257317952	0	0	0
274115841	0	0	0
337215370	0	0	0
503738801	0	0	0
381794383	0	0	0
177042919	0	0	0
159110420	0	0	0
3825931	0	0	0
347040441	0	0	0
330496178	0	0	0
391850840	0	0	0
289893635	0	0	0
431204528	0	0	0
1072860889	0	0	0
276275822	0	0	0
54069422	0	0	0
745386991	0	0	0
475469801	0	0	0
379804061	0	0	0
237065100	0	0	0
34773298	0	0	0
318010308	0	0	0
1345829258	0	0	0
20134752	0	0	0
164038258	0	0	0
315410964	0	0	0
404634848	0	0	0
598656919	0	0	0
854189316	0	0	0
260798003	0	0	0
628766353	0	0	0
355095017	0	0	0
157440219	0	0	0
177550131	0	0	0
46719043	0	0	0
63557370	0	0	0
287806129	0	0	0
494532898	0	0	0
422031616	0	0	0
363136776	0	0	0
1335583291	0	0	0
37221979	0	0	0
289043797	0	0	0
294887281	0	0	0
961385533	0	0	0
1031056957	0	0	0
403514586	0	0	0
306212779	0	0	0
38311937	0	0	0
574125330	0	0	0
29270325	0	0	0
407380921	0	0	0
551393496	0	0	0
414086598	0	0	0
562992649	0	0	0
35673	0	0	0
328793985	0	0	0
61009451	0	0	0
245030216	0	0	0
30002472	0	0	0
289598551	0	0	0
1348284828	0	0	0
343534112	0	0	0
227171390	0	0	0
336793964	0	0	0
100496055	0	0	0
1420548667	0	0	0
240535437	0	0	0
754407362	0	0	0
22804090	0	0	0
38024852	0	0	0
330701786	0	0	0
719051407	0	0	0
494645712	0	0	0
536654068	0	0	0
330785004	0	0	0
223736478	0	0	0
215586480	0	0	0
472324452	0	0	0
244134554	0	0	0
558029791	0	0	0
147753894	0	0	0
585485094	0	0	0
1395664032	0	0	0
1493733468	0	0	0
578519229	0	0	0
14077006	0	0	0
318831708	0	0	0
258095797	0	0	0
842177708	0	0	0
94688217	0	0	0
125406336	0	0	0
74650193	0	0	0
30700294	0	0	0
299730015	0	0	0
403704022	0	0	0
347393372	0	0	0
454279106	0	0	0
125072506	0	0	0
89314353	0	0	0
181339892	0	0	0
248322626	0	0	0
136452525	0	0	0
62408313	0	0	0
50123197	0	0	0
456982746	0	0	0
246070256	0	0	0
334709500	0	0	0
14533000	0	0	0
393894220	0	0	0
495011284	0	0	0
1064487804	0	0	0
441552119	0	0	0
1044156476	0	0	0
45369648	0	0	0
146502029	0	0	0
93002867	0	0	0
388608263	0	0	0
52163281	0	0	0
168842000	0	0	0
1096797812	0	0	0
35519050	0	0	0
334856089	0	0	0
427007956	0	0	0
527124031	0	0	0
880960430	0	0	0
276107269	0	0	0
53840634	0	0	0
287434879	0	0	0
410225629	0	0	0
215149247	0	0	0
10140592	0	0	0
304056688	0	0	0
1043195244	0	0	0
63336308	0	0	0
208238711	0	0	0
368437553	0	0	0
252409383	0	0	0
440328473	0	0	0
600996802	0	0	0
65559332	0	0	0
256314590	0	0	0
447841222	0	0	0
47904708	0	0	0
966972998	0	0	0
264847794	0	0	0
419397294	0	0	0
1393090668	0	0	0
57448567	0	0	0
390417319	0	0	0
393742405	0	0	0
345199533	0	0	0
316566848	0	0	0
320914183	0	0	0
179284918	0	0	0
183386173	0	0	0
237441014	0	0	0
503497181	0	0	0
632113197	0	0	0
322428749	0	0	0
363966394	0	0	0
788174407	0	0	0
287867515	0	0	0
250848867	0	0	0
338183757	0	0	0
1130058008	0	0	0
161934948	0	0	0
583947934	0	0	0
439637245	0	0	0
344959698	0	0	0
50488244	0	0	0
288049964	0	0	0
294446655	0	0	0
266962593	0	0	0
18099844	0	0	0
334448801	0	0	0
367756036	0	0	0
1450628922	0	0	0
423841543	0	0	0
125786085	0	0	0
883398222	0	0	0
516991712	0	0	0
36614532	0	0	0
873948542	0	0	0
190875966	0	0	0
47618306	0	0	0
787937174	0	0	0
277321187	0	0	0
768399366	0	0	0
635843192	0	0	0
235674279	0	0	0
267347434	0	0	0
852166838	0	0	0
243762434	0	0	0
571415120	0	0	0
49918314	0	0	0
187216436	0	0	0
592406786	0	0	0
460488346	0	0	0
193987383	0	0	0
565240128	0	0	0
618270684	0	0	0
410193059	0	0	0
27082756	0	0	0
247880766	0	0	0
1254343836	0	0	0
34788302	0	0	0
359212750	0	0	0
239607577	0	0	0
793200288	0	0	0
1466285208	0	0	0
631243424	0	0	0
159256658	0	0	0
170515285	0	0	0
15025044	0	0	0
2243161	0	0	0
536635820	0	0	0
550532804	0	0	0
69814867	0	0	0
236610545	0	0	0
155677346	0	0	0
250966160	0	0	0
291342742	0	0	0
913246112	0	0	0
377642062	0	0	0
111665362	0	0	0
275816398	0	0	0
610163421	0	0	0
257250310	0	0	0
25602445	0	0	0
554389272	0	0	0
1119863256	0	0	0
805747374	0	0	0
501404868	0	0	0
